route_name,route_seq,route_name_seq_area,area,stop_u,stop_v,route_id_seq,route_id,agency_id,route_short_name,route_long_name,Weekday Frequency,Weekend Frequncy,ti_min_weekday,,ti_max_weekday
GMB 28K,1,GMB 28K-1-NT,NT,Lucky Plaza,"Royal Ascot,  Fo Tan",2002515-1,2002515,GMB,28K,廣福道 - 沙田(白鶴汀街)(特别班次),6-9min,6-9min,6,9min,9
GMB 28K,1,GMB 28K-1-NT,NT,"Royal Ascot,  Fo Tan",Bus lay-by at Lok Shun Path roundabout,2002515-1,2002515,GMB,28K,廣福道 - 沙田(白鶴汀街)(特别班次),6-9min,6-9min,6,9min,9
GMB 28K,1,GMB 28K-1-NT,NT,Bus lay-by at Lok Shun Path roundabout,Chung Chi College,2002515-1,2002515,GMB,28K,廣福道 - 沙田(白鶴汀街)(特别班次),6-9min,6-9min,6,9min,9
GMB 28K,1,GMB 28K-1-NT,NT,Chung Chi College,Cheung Shue Tan,2002515-1,2002515,GMB,28K,廣福道 - 沙田(白鶴汀街)(特别班次),6-9min,6-9min,6,9min,9
GMB 28K,1,GMB 28K-1-NT,NT,Cheung Shue Tan,Villa Castell / Villa Costa,2002515-1,2002515,GMB,28K,廣福道 - 沙田(白鶴汀街)(特别班次),6-9min,6-9min,6,9min,9
GMB 28K,1,GMB 28K-1-NT,NT,Villa Castell / Villa Costa,Care Village / Wong Yi Au,2002515-1,2002515,GMB,28K,廣福道 - 沙田(白鶴汀街)(特别班次),6-9min,6-9min,6,9min,9
GMB 28K,1,GMB 28K-1-NT,NT,Care Village / Wong Yi Au,Tai Po Road westbound bus lay-by opposite Kwong Fuk Estate,2002515-1,2002515,GMB,28K,廣福道 - 沙田(白鶴汀街)(特别班次),6-9min,6-9min,6,9min,9
GMB 28K,1,GMB 28K-1-NT,NT,Tai Po Road westbound bus lay-by opposite Kwong Fuk Estate,Wong Shiu Chi Secondary School,2002515-1,2002515,GMB,28K,廣福道 - 沙田(白鶴汀街)(特别班次),6-9min,6-9min,6,9min,9
GMB 28K,1,GMB 28K-1-NT,NT,Wong Shiu Chi Secondary School,Kwong Fuk Road westbound near Tai Po Commercial Centre,2002515-1,2002515,GMB,28K,廣福道 - 沙田(白鶴汀街)(特别班次),6-9min,6-9min,6,9min,9
GMB 28K,1,GMB 28K-1-NT,NT,Kwong Fuk Road westbound near Tai Po Commercial Centre,"Wan Tau Street,  Heung To College of Professional Studies",2002515-1,2002515,GMB,28K,廣福道 - 沙田(白鶴汀街)(特别班次),6-9min,6-9min,6,9min,9
GMB 28K,1,GMB 28K-1-NT,NT,"Wan Tau Street,  Heung To College of Professional Studies",Tai Po Market Station Minibus Terminus,2002515-1,2002515,GMB,28K,廣福道 - 沙田(白鶴汀街)(特别班次),6-9min,6-9min,6,9min,9
GMB 28M,1,GMB 28M-1-KL,KL,"Wai King Street,  Outside Block A,  Wei Chien Court","To Kwa Wan Road,  Outside The Hong Kong China Gas Company Limited",2001003-1,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,1,GMB 28M-1-KL,KL,"To Kwa Wan Road,  Outside The Hong Kong China Gas Company Limited",Jubilant Place,2001003-1,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,1,GMB 28M-1-KL,KL,Jubilant Place,Ma Hang Chung Road,2001003-1,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,1,GMB 28M-1-KL,KL,Ma Hang Chung Road,Tin Kwong Road near Ma Tau Wai Road,2001003-1,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,1,GMB 28M-1-KL,KL,Tin Kwong Road near Ma Tau Wai Road,Sheung Shing Street near Sheung Lok Street,2001003-1,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,1,GMB 28M-1-KL,KL,Sheung Shing Street near Sheung Lok Street,"Sheung Shing Street,  St. Teresa Secondary School",2001003-1,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,1,GMB 28M-1-KL,KL,"Sheung Shing Street,  St. Teresa Secondary School",Pui Ching Road At Bus Bay Outside Pui Ching School,2001003-1,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,1,GMB 28M-1-KL,KL,Pui Ching Road At Bus Bay Outside Pui Ching School,No.19a Soares Avenue,2001003-1,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,1,GMB 28M-1-KL,KL,No.19a Soares Avenue,No.98 Argyle Street,2001003-1,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,1,GMB 28M-1-KL,KL,No.98 Argyle Street,No.62 Argyle Street,2001003-1,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,1,GMB 28M-1-KL,KL,No.62 Argyle Street,Reclamation Street near Argyle,2001003-1,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,1,GMB 28M-1-KL,KL,Reclamation Street near Argyle,"Fife Street,  Outside Hung On House",2001003-1,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,2,GMB 28M-2-KL,KL,"Fife Street,  Outside Hung On House","Argyle Street,  Outside Sincere Building",2001003-2,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,2,GMB 28M-2-KL,KL,"Argyle Street,  Outside Sincere Building","Argyle Street,  Glen Haven",2001003-2,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,2,GMB 28M-2-KL,KL,"Argyle Street,  Glen Haven","Waterloo Road,  Man Kee Mansion",2001003-2,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,2,GMB 28M-2-KL,KL,"Waterloo Road,  Man Kee Mansion",Pui Ching Road At Bus Bay Near Kowloon Public Library,2001003-2,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,2,GMB 28M-2-KL,KL,Pui Ching Road At Bus Bay Near Kowloon Public Library,"Sheung Shing Street,  St. Teresa Secondary School",2001003-2,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,2,GMB 28M-2-KL,KL,"Sheung Shing Street,  St. Teresa Secondary School","Sheung Shing Street,  Sheung Lok Estate",2001003-2,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,2,GMB 28M-2-KL,KL,"Sheung Shing Street,  Sheung Lok Estate",Ma Tau Wai Road naer Ma Hang Chung Road,2001003-2,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,2,GMB 28M-2-KL,KL,Ma Tau Wai Road naer Ma Hang Chung Road,No.187 Ma Tau Wai Road,2001003-2,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,2,GMB 28M-2-KL,KL,No.187 Ma Tau Wai Road,"Sheung Keung Road,  Pau Chung Street",2001003-2,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,2,GMB 28M-2-KL,KL,"Sheung Keung Road,  Pau Chung Street","Sheung Heung Road,  Cheung Ning Street",2001003-2,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,2,GMB 28M-2-KL,KL,"Sheung Heung Road,  Cheung Ning Street","To Kwa Wan Road,  New Lee Wah Centre",2001003-2,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,2,GMB 28M-2-KL,KL,"To Kwa Wan Road,  New Lee Wah Centre","San Ma Tau Road,  Kapok Industrial Building",2001003-2,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28M,2,GMB 28M-2-KL,KL,"San Ma Tau Road,  Kapok Industrial Building","Wai King Street,  Outside Block A,  Wei Chien Court",2001003-2,2001003,GMB,28M,九龍城（偉恒昌新邨） - 旺角站,5-15min,10-15min,5,15min,15
GMB 28MS,1,GMB 28MS-1-KL,KL,"Wai King Street,  Outside Block A,  Wei Chien Court","To Kwa Wan Road,  New Lee Wah Centre",2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,"To Kwa Wan Road,  New Lee Wah Centre","Ma Tau Kok Road,  Jubilant Place",2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,"Ma Tau Kok Road,  Jubilant Place",Ma Hang Chung Road,2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,Ma Hang Chung Road,"Tin Kwong Road,  Hillville Terrace",2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,"Tin Kwong Road,  Hillville Terrace","Maidstaone Road,  Lok Shan Road",2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,"Maidstaone Road,  Lok Shan Road","Lok Man Sun Chuen,  Lok Kei House",2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,"Lok Man Sun Chuen,  Lok Kei House","Lok Man Sun Chuen,  Lok Oi House",2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,"Lok Man Sun Chuen,  Lok Oi House","Ko Shan Road,  Opposite Ko Shan Theatre",2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,"Ko Shan Road,  Opposite Ko Shan Theatre","Shun Yung Street,  The Evergreen",2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,"Shun Yung Street,  The Evergreen","Fat Kwong Street,  Yan Fung Street",2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,"Fat Kwong Street,  Yan Fung Street",Ho Man Tin Station,2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,Ho Man Tin Station,"Fat Kwong Street,  Housing Authority Headquarters",2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,"Fat Kwong Street,  Housing Authority Headquarters",Homantin Plaza,2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,Homantin Plaza,Ho Man Tin Estate Public Transport Interchange,2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,Ho Man Tin Estate Public Transport Interchange,Homantin Plaza,2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,Homantin Plaza,"Fat Kwong Street,  The Open University Of Hong Kong",2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,"Fat Kwong Street,  The Open University Of Hong Kong","Sheung Shing Street,  St. Teresa Secondary School",2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,"Sheung Shing Street,  St. Teresa Secondary School","Sheung Shing Street,  Sheung Lok Estate",2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,"Sheung Shing Street,  Sheung Lok Estate","Ma Tau Wai Road,  Ma Hang Chung Road",2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,"Ma Tau Wai Road,  Ma Hang Chung Road",No.187 Ma Tau Wai Road,2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,No.187 Ma Tau Wai Road,"Sheung Keung Road,  Pau Chung Street",2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,"Sheung Keung Road,  Pau Chung Street","Sheung Heung Road,  Cheung Ning Street",2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,"Sheung Heung Road,  Cheung Ning Street","San Ma Tau Road,  Kapok Industrial Building",2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28MS,1,GMB 28MS-1-KL,KL,"San Ma Tau Road,  Kapok Industrial Building","Wai King Street,  Outside Block A,  Wei Chien Court",2001005-1,2001005,GMB,28MS,九龍城(偉恒昌新邨) - 何文田站(循環線),20-35min,20-35min,20,35min,35
GMB 28S,1,GMB 28S-1-HKI,HKI,"Baguio Villa (Upper),  Outside Block 24","Sassoon Road,  Near Northcote Close",2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,"Sassoon Road,  Near Northcote Close",Queen Mary Hospital,2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,Queen Mary Hospital,"PokFuLam Road,  near Pok Field Road",2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,"PokFuLam Road,  near Pok Field Road","PokFuLam Road,  outside outside Block^s 3 of Belcher^s",2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,"PokFuLam Road,  outside outside Block^s 3 of Belcher^s","Bonham Road,  Layby Outside David Trench Rehabilitation Centre",2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,"Bonham Road,  Layby Outside David Trench Rehabilitation Centre","Bonham Road,  bus bay opposite to 80 Robinson Road",2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,"Bonham Road,  bus bay opposite to 80 Robinson Road","Caine Road,  Eastbound Bus Bay Opposite House No.144",2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,"Caine Road,  Eastbound Bus Bay Opposite House No.144",No.119-125 Caine Road,2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,No.119-125 Caine Road,No.79 Caine Road,2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,No.79 Caine Road,No.1Kennedy Road,2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,No.1Kennedy Road,Opposite to No.32A Kennedy Road,2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,Opposite to No.32A Kennedy Road,Opposite to No. 42 Kennedy Road,2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,Opposite to No. 42 Kennedy Road,"Kennedy Road,  Opposite to Roberts Block,  Mother^s Choice",2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,"Kennedy Road,  Opposite to Roberts Block,  Mother^s Choice",No. 9A Kennedy Road,2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,No. 9A Kennedy Road,Kennedy Road Lamp Post No. 22424,2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,Kennedy Road Lamp Post No. 22424,"Kennedy Road,  near Monmouth Terrace",2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,"Kennedy Road,  near Monmouth Terrace","Kennedy Road,  outside St. Francis^ Cannossian College",2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,"Kennedy Road,  outside St. Francis^ Cannossian College","Kennedy Road,  outside Hopewell Centre",2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,"Kennedy Road,  outside Hopewell Centre","Kennedy Road,  near Fung Wong Terrace",2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,"Kennedy Road,  near Fung Wong Terrace","Kennedy Road,  layby opposite to St. Jame^s Primary School",2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,"Kennedy Road,  layby opposite to St. Jame^s Primary School","Queen^s road East,  layby outside St. Joseph^s College",2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,"Queen^s road East,  layby outside St. Joseph^s College","Queen^s Road East,  Outside Queen Elizabeth Stadium",2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-HKI,HKI,"Queen^s Road East,  Outside Queen Elizabeth Stadium",Sun Wui Road,2680-1,2680,GMB,28S,碧瑤灣（上）-銅鑼灣（新會道）,15-20min,15min,15,20min,20
GMB 28S,1,GMB 28S-1-NT,NT,Pak Shek Kok (Fo Shing Road) Public Transport Interchange,Fo Chun Road outside Providence Bay Phase 3,2002483-1,2002483,GMB,28S,白石角(天賦海灣) - 沙田(白鶴汀街)(循環線),30-45min,30-45min,30,45min,45
GMB 28S,1,GMB 28S-1-NT,NT,Fo Chun Road outside Providence Bay Phase 3,Fo Chun Road lay-by near Lamp Post DE2431,2002483-1,2002483,GMB,28S,白石角(天賦海灣) - 沙田(白鶴汀街)(循環線),30-45min,30-45min,30,45min,45
GMB 28S,1,GMB 28S-1-NT,NT,Fo Chun Road lay-by near Lamp Post DE2431,Villa Castell / Villa Costa,2002483-1,2002483,GMB,28S,白石角(天賦海灣) - 沙田(白鶴汀街)(循環線),30-45min,30-45min,30,45min,45
GMB 28S,1,GMB 28S-1-NT,NT,Villa Castell / Villa Costa,"Royal Ascot,  Fo Tan",2002483-1,2002483,GMB,28S,白石角(天賦海灣) - 沙田(白鶴汀街)(循環線),30-45min,30-45min,30,45min,45
GMB 28S,1,GMB 28S-1-NT,NT,"Royal Ascot,  Fo Tan","Tam Kon Po Street,  Outside Sha Tin Town Hall",2002483-1,2002483,GMB,28S,白石角(天賦海灣) - 沙田(白鶴汀街)(循環線),30-45min,30-45min,30,45min,45
GMB 28S,1,GMB 28S-1-NT,NT,"Tam Kon Po Street,  Outside Sha Tin Town Hall",Royal Park Hotel,2002483-1,2002483,GMB,28S,白石角(天賦海灣) - 沙田(白鶴汀街)(循環線),30-45min,30-45min,30,45min,45
GMB 28S,1,GMB 28S-1-NT,NT,Royal Park Hotel,"Sha Tin Central Street,  Outside Hilton Plaza",2002483-1,2002483,GMB,28S,白石角(天賦海灣) - 沙田(白鶴汀街)(循環線),30-45min,30-45min,30,45min,45
GMB 28S,1,GMB 28S-1-NT,NT,"Sha Tin Central Street,  Outside Hilton Plaza",Lucky Plaza,2002483-1,2002483,GMB,28S,白石角(天賦海灣) - 沙田(白鶴汀街)(循環線),30-45min,30-45min,30,45min,45
GMB 28S,1,GMB 28S-1-NT,NT,Lucky Plaza,"Royal Ascot,  Fo Tan",2002483-1,2002483,GMB,28S,白石角(天賦海灣) - 沙田(白鶴汀街)(循環線),30-45min,30-45min,30,45min,45
GMB 28S,1,GMB 28S-1-NT,NT,"Royal Ascot,  Fo Tan",Bus lay-by at Lok Shun Path roundabout,2002483-1,2002483,GMB,28S,白石角(天賦海灣) - 沙田(白鶴汀街)(循環線),30-45min,30-45min,30,45min,45
GMB 28S,1,GMB 28S-1-NT,NT,Bus lay-by at Lok Shun Path roundabout,Chung Chi College,2002483-1,2002483,GMB,28S,白石角(天賦海灣) - 沙田(白鶴汀街)(循環線),30-45min,30-45min,30,45min,45
GMB 28S,1,GMB 28S-1-NT,NT,Chung Chi College,Fo Chun Road lay-by near Lamp Post DE2431,2002483-1,2002483,GMB,28S,白石角(天賦海灣) - 沙田(白鶴汀街)(循環線),30-45min,30-45min,30,45min,45
GMB 28S,1,GMB 28S-1-NT,NT,Fo Chun Road lay-by near Lamp Post DE2431,Fo Chun Road outside Providence Bay Phase 2,2002483-1,2002483,GMB,28S,白石角(天賦海灣) - 沙田(白鶴汀街)(循環線),30-45min,30-45min,30,45min,45
GMB 28S,1,GMB 28S-1-NT,NT,Fo Chun Road outside Providence Bay Phase 2,Pak Shek Kok (Fo Shing Road) Public Transport Interchange,2002483-1,2002483,GMB,28S,白石角(天賦海灣) - 沙田(白鶴汀街)(循環線),30-45min,30-45min,30,45min,45
GMB 29,1,GMB 29-1-HKI,HKI,Ap Lei Chau Bridge Road outside Ap Lei Chau Estate Bus Terminus,"Ap Lei Chau Bridge Road,  near Lee Chi Road (Outside Manly House)",2001855-1,2001855,GMB,29,馬料水碼頭 - 運頭塘(額外班次),20-25min,20-25min,20,25min,25
GMB 29,1,GMB 29-1-HKI,HKI,"Ap Lei Chau Bridge Road,  near Lee Chi Road (Outside Manly House)","Ap Lei Chau Bridge Road,  near Ap Lei Chau Drive",2001855-1,2001855,GMB,29,馬料水碼頭 - 運頭塘(額外班次),20-25min,20-25min,20,25min,25
GMB 29,1,GMB 29-1-HKI,HKI,"Ap Lei Chau Bridge Road,  near Ap Lei Chau Drive",Aberdeen Technical School,2001855-1,2001855,GMB,29,馬料水碼頭 - 運頭塘(額外班次),20-25min,20-25min,20,25min,25
GMB 29,1,GMB 29-1-HKI,HKI,Aberdeen Technical School,Wong Chuk Hang Station,2001855-1,2001855,GMB,29,馬料水碼頭 - 運頭塘(額外班次),20-25min,20-25min,20,25min,25
GMB 29,1,GMB 29-1-HKI,HKI,Wong Chuk Hang Station,"Shum Wan Road Public Transport Terminus,  Outside Block 1,  Broadview Court",2001855-1,2001855,GMB,29,馬料水碼頭 - 運頭塘(額外班次),20-25min,20-25min,20,25min,25
GMB 29,1,GMB 29-1-HKI,HKI,"Shum Wan Road Public Transport Terminus,  Outside Block 1,  Broadview Court","Nam Long Shan Road,  Outside Nam Long Shan Road Cooked Food Market",2001855-1,2001855,GMB,29,馬料水碼頭 - 運頭塘(額外班次),20-25min,20-25min,20,25min,25
GMB 29,1,GMB 29-1-HKI,HKI,"Nam Long Shan Road,  Outside Nam Long Shan Road Cooked Food Market",Wong Chuk Hang Station,2001855-1,2001855,GMB,29,馬料水碼頭 - 運頭塘(額外班次),20-25min,20-25min,20,25min,25
GMB 29,1,GMB 29-1-HKI,HKI,Wong Chuk Hang Station,"Wong Chuk Hang Road,  outside House No. 16,  Victory Factory Buiding",2001855-1,2001855,GMB,29,馬料水碼頭 - 運頭塘(額外班次),20-25min,20-25min,20,25min,25
GMB 29,1,GMB 29-1-HKI,HKI,"Wong Chuk Hang Road,  outside House No. 16,  Victory Factory Buiding",Ap Lei Chau Bridge Road outside Ap Lei Chau Estate Bus Terminus,2001855-1,2001855,GMB,29,馬料水碼頭 - 運頭塘(額外班次),20-25min,20-25min,20,25min,25
GMB 29A,1,GMB 29A-1-HKI,HKI,"Ap Lei Chau Estate,  Outside Ap Lei Chau Estate Market",Yuet Hoi Street opposite to Tung Nam Building,2036-1,2036,GMB,29A,鴨脷洲邨-深灣道（大樹灣）,45min,45min,45,45min,45
GMB 29A,1,GMB 29A-1-HKI,HKI,Yuet Hoi Street opposite to Tung Nam Building,"San Shi Street,  Outside Ap Lei Chau Baptist Kindergarten",2036-1,2036,GMB,29A,鴨脷洲邨-深灣道（大樹灣）,45min,45min,45,45min,45
GMB 29A,1,GMB 29A-1-HKI,HKI,"San Shi Street,  Outside Ap Lei Chau Baptist Kindergarten",Wai Fung Street,2036-1,2036,GMB,29A,鴨脷洲邨-深灣道（大樹灣）,45min,45min,45,45min,45
