x,y,English Name,Type
114.1559021,22.2470581,"Aberdeen Praya Road,  Outside Aberdeen Promenade,  near subway (Near Lamp Post No.23705)",GMB
114.1342116,22.26220817,"Baguio Villa (Upper),  Outside Block 24",GMB
114.1286522,22.26815475,"Sassoon Road,  Near Northcote Close",GMB
114.1321316,22.28171626,"PokFuLam Road,  near Pok Field Road",GMB
114.1336079,22.28425932,"PokFuLam Road,  outside outside Block^s 3 of Belcher^s",GMB
114.1474163,22.28376782,"Bonham Road,  bus bay opposite to 80 Robinson Road",GMB
114.1488152,22.28313413,"Caine Road,  Eastbound Bus Bay Opposite House No.144",GMB
114.1516336,22.28163353,No.79 Caine Road,GMB
114.1581942,22.27628768,No.1Kennedy Road,GMB
114.1595542,22.27635308,Opposite to No.32A Kennedy Road,GMB
114.1613728,22.27592143,Opposite to No. 42 Kennedy Road,GMB
114.1633043,22.27687397,"Kennedy Road,  Opposite to Roberts Block,  Mother^s Choice",GMB
114.1643285,22.27556264,No. 9A Kennedy Road,GMB
114.1656068,22.27446874,Kennedy Road Lamp Post No. 22424,GMB
114.1669189,22.27562219,"Kennedy Road,  near Monmouth Terrace",GMB
114.1689203,22.27469309,"Kennedy Road,  outside St. Francis^ Cannossian College",GMB
114.1711434,22.27437825,"Kennedy Road,  outside Hopewell Centre",GMB
114.1721522,22.2736048,"Kennedy Road,  near Fung Wong Terrace",GMB
114.174147,22.27272011,"Kennedy Road,  layby opposite to St. Jame^s Primary School",GMB
114.1767276,22.27507186,"Queen^s road East,  layby outside St. Joseph^s College",GMB
114.1786926,22.27488199,"Queen^s Road East,  Outside Queen Elizabeth Stadium",GMB
114.1846717,22.27763418,Sun Wui Road,GMB
114.160536,22.28128886,"Chater Road,  Near Jackson Road",GMB
114.1613414,22.28106555,"Chater Road,  Outside Ritz Carlton Hotel",GMB
114.1787979,22.27477167,No.385 Queen^s Road East,GMB
114.1752564,22.27407121,"Kennedy Road,  near Queen^s Road East",GMB
114.174227,22.27274701,No. 130 Kennedy Road,GMB
114.173092,22.27340876,No. 80 Kennedy Road,GMB
114.1711291,22.27439489,"Kennedy Road,  opposite to Hopewell Centre",GMB
114.1689346,22.27468662,No. 50 Kennedy Road,GMB
114.1684032,22.27492639,No. 48 Kennedy Road,GMB
114.1656004,22.2744676,"Kennedy Road,  The Hong Kong Electric Centre",GMB
114.1633068,22.27666225,"Kennedy Road,  near Borrett Road",GMB
114.1594999,22.27635265,No. 32 Kennedy Road,GMB
114.1582061,22.27628376,"Kennedy Road,  near Tramway Path",GMB
114.1522312,22.28107196,Caine Road,GMB
114.1366668,22.28379682,"Pok Fu Lam Road,  West Of University Of Hong Kong Access Road",GMB
114.1319669,22.26190794,Baguio Villa (Lower),GMB
114.1583941,22.28062996,Ice House Street,GMB
114.1380774,22.28591852,Third Street near Kwong Fung Lane,GMB
114.1398258,22.28546455,Pokfulam Road No.46,GMB
114.1507454,22.24422597,Ap Lei Chau Bridge Road outside Ap Lei Chau Estate Bus Terminus,GMB
114.1551233,22.24318127,"Ap Lei Chau Bridge Road,  near Lee Chi Road (Outside Manly House)",GMB
114.157362,22.24372407,"Ap Lei Chau Bridge Road,  near Ap Lei Chau Drive",GMB
114.162559,22.24864701,Aberdeen Technical School,GMB
114.1641913,22.243101,"Shum Wan Road Public Transport Terminus,  Outside Block 1,  Broadview Court",GMB
114.1665207,22.24724271,"Nam Long Shan Road,  Outside Nam Long Shan Road Cooked Food Market",GMB
114.1633462,22.24839849,"Wong Chuk Hang Road,  outside House No. 16,  Victory Factory Buiding",GMB
114.1493189,22.24467972,"Ap Lei Chau Estate,  Outside Ap Lei Chau Estate Market",GMB
114.1567906,22.24398106,"San Shi Street,  Outside Ap Lei Chau Baptist Kindergarten",GMB
114.1565977,22.24415824,Wai Fung Street,GMB
114.1677145,22.24935123,"Wong Chuk Hang Road,  outside House No. 49-51,  near Fire Station",GMB
114.1683098,22.24547153,"Police School Road,  near Singapore International School",GMB
114.1674097,22.23604872,Shum Wan Road (Tai Shue Wan),GMB
114.1641913,22.243101,"Shum Wan Road,  opposite to Shum Wan Road Public Transport Terminus",GMB
114.1666487,22.24807845,Heung Yip Road,GMB
114.1882939,22.2658973,"Holly Road,  Opposite Blue Pool Court",GMB
114.1873007,22.26705995,"Sing Woo Road,  Outside Happy Valley Police Station",GMB
114.1860141,22.26831088,Village Road No. 46,GMB
114.1840114,22.26911021,Yik Yam Street No. 46,GMB
114.185637,22.26946616,Tsoi Tak Street,GMB
114.1850796,22.27225014,Ventris Road outside ST Paul^s Secondary School,GMB
114.1843807,22.27867218,Lan Fong Road No. 2,GMB
114.1836905,22.27883398,"Lee Garden Road,  Opposite Po Foo Building",GMB
114.1830513,22.27742252,Leighton Road No. 28-30,GMB
114.1835574,22.27417271,Wong Nai Chung Road near Broadwood Road,GMB
114.1853058,22.26947921,Sing Wo Road near Yik Yam Street,GMB
114.1872672,22.26711222,"Sing Woo Road,  opposite Happy Valley Police Station",GMB
114.1495517,22.25056234,Tin Wan Public Transport Interchange,GMB
114.1371226,22.25357951,"Wah King House,  Wah King Street",GMB
114.13658,22.25397747,Opposite Wah Fu (North) Bus Terminus,GMB
114.136163,22.25184575,"Wah Tai House,  Wah Fu Road",GMB
114.1377061,22.2559104,"Opposite Yu Chun Keung Memorial College No. 2,  Pok Fu Lam Road",GMB
114.1361282,22.26064376,"Pokfulam Skills Centre,  Pok Fu Lam Road",GMB
114.135298,22.26263898,"Pok Fu Lam Reservoir Road,  Pok Fu Lam Road",GMB
114.1308285,22.26892563,"Opposite Queen Mary Hospital,  Pok Fu Lam Road",GMB
114.1321316,22.28171626,"Opposite Pokfield Road Bus Terminus,  Pok Fu Lam Road",GMB
114.1336079,22.28425932,"The Belcher^s,  Pok Fu Lam Road",GMB
114.1342773,22.28436721,"Yam Pak Building,  Pok Fu Lam Road",GMB
114.1381969,22.28477373,"St. Paul^s College,  Bonham Road",GMB
114.1387629,22.28398732,"University of Hong Kong,  Bonham Road",GMB
114.1412467,22.28476976,"Opposite Ning Yeung Terrace,  Bonham Road",GMB
114.1433047,22.28430126,"Bonham Road,  near Eastern Street",GMB
114.1458148,22.28480774,"High Street,  Bonham Road",GMB
114.1474163,22.28376782,"Hospital Road,  Bonham Road",GMB
114.1538658,22.28019077,No.21-23 Caine Road,GMB
114.1646612,22.27837686,"Admiralty Station,  Queensway",GMB
114.1542649,22.2793749,"Caritas House,  Caine Road",GMB
114.1522312,22.28107196,"Shelley Street,  Caine Road",GMB
114.1336309,22.28412091,"Opposite The Belcher^s,  Pok Fu Lam Road",GMB
114.1327167,22.26670401,"Opposite Ebenezer School,  Pok Fu Lam Road",GMB
114.1375155,22.25655224,"Yu Chun Keung Memorial College No. 2,  Pok Fu Lam Road",GMB
114.1386508,22.25177148,"Wah Lok House,  Wah Fu Road",GMB
114.1355992,22.25360254,"Pui Ying Secondary School,  Wah Fu Road",GMB
114.147836,22.24969129,Tin Wan Market,GMB
114.1824451,22.28097915,"Percival Street,  Jaffe Road",GMB
114.1797111,22.2793748,"Lockhart Road,  East of Marsh Road",GMB
114.2141613,22.28010825,"Hong Shing Street,  Opposite Block B,  Kornhill",GMB
114.2137057,22.28163818,"Greig Road,  Outside Block 5,  Nam Fung Sun Chuen",GMB
114.2173979,22.28535473,"King^s Road,  Outside Cityplaza I",GMB
114.2208875,22.28348606,Shau Kei Wan Road No.21A,GMB
114.221749,22.28239949,Shau Kei Wan Road No.65,GMB
114.2233433,22.28089906,Shau Kei Wan Road No.151-153,GMB
114.226077,22.27922956,Shau Kei Wan Road No.269,GMB
114.2265568,22.27842275,Shau Kei Wan Road No.301,GMB
114.2291595,22.27680055,Shau Kei Wan Road No.407-409,GMB
114.2290505,22.27741391,Factory Street No.13,GMB
114.2295305,22.27883691,"Mong Lung Street,  Perfect Mount Gardens",GMB
114.2294709,22.27746685,Mong Lung Street No. 2,GMB
114.2275593,22.27726701,Shau Kei Wan Road No.418,GMB
114.2260107,22.27914794,Shau Kei Wan Road No.322,GMB
114.2235174,22.28070046,Shau Kei Wan Road No.192,GMB
114.2222112,22.28160749,Shau Kei Wan Road No.134,GMB
114.2216569,22.28231122,Shau Kei Wan Road No.100,GMB
114.2209605,22.28318903,Shau Kei Wan Road No.54,GMB
114.2181474,22.28472458,"Kornhill Road,  Sai Wan Terrace access road",GMB
114.2168983,22.28456376,"Kornhill Road,  Korhill Plaza (South) Taikoo Station",GMB
114.2137477,22.28459313,King^s Road No.1064,GMB
114.213575,22.28433771,"Greig Road Southbound,  At About 25m South Of King^s Road",GMB
114.2137391,22.28229987,"Greig Road,  Opposite Block 3,  Nam Fung Sun Chuen",GMB
114.2137046,22.28152239,"Greig Road,  Outside Block 6,  Nam Fung Sun Chuen",GMB
114.2162637,22.28258334,Kornhill Block J,GMB
114.2159968,22.28111745,Kornhill Block F,GMB
114.2128692,22.28096114,"Hong Pak Path,  Outside Block A,  Mount Parker Lodge",GMB
114.2173979,22.28535473,King^s Road outside Cityplaza,GMB
114.2146306,22.28460367,No.1094 King^s Road,GMB
114.213575,22.28433771,"Greig Road,  Opposite Parkvale",GMB
114.2137288,22.28213544,"Greig Road,  Outside Block 3,  Nam Fung Sun Chuen",GMB
114.2096511,22.28911336,King^s Road No. 888,GMB
114.208217,22.29106984,Model Lane,GMB
114.2054104,22.29147441,Tsat Tsz Mui Road No. 160,GMB
114.2039954,22.29130884,Tsat Tsz Mui Road No. 116-122,GMB
114.2017038,22.29208648,"Marble Road,  Outside Wah Lai Mansion",GMB
114.2019824,22.29268226,Opposite No. 136 Java Road,GMB
114.2071118,22.29230465,Java Road near Healthy Street East,GMB
114.2093375,22.29142289,opposite Hong Kong Funeral Home,GMB
114.2095061,22.28990719,King^s Road No.873,GMB
114.2101959,22.2878994,King^s Road No.965A,GMB
114.2113568,22.28550261,King^s Road No.991,GMB
114.2140641,22.28008841,"Hong Shing Street,  Outside Block B Kornhill",GMB
114.2165728,22.28369897,"Hong On Street,  Kornhill Plaza (South)",GMB
114.1572516,22.24996913,Shek Pai Wan Public Transport Interchange,GMB
114.1553585,22.24993177,Tung Sing Road between Tsung Man Street and \nAberdeen Main Road,GMB
114.1792784,22.27427782,"Wong Nai Chung Road,  Near Hau Tak Lane",GMB
114.1787979,22.27477167,No.381 Queen^s Road East,GMB
114.1747964,22.27441952,"Queen^s Road East,  outside Lui Kee Education Services Centre",GMB
114.1730094,22.27452122,"Queen^s Road East,  outside Wu Chung House",GMB
114.1725091,22.27511559,"Spring Garden Lane,  house no. 57",GMB
114.172116,22.27642376,"Johnston Road,  house no. 76",GMB
114.1700319,22.27724192,"Johnston Road,  Outside Methodist House",GMB
114.1739264,22.27662427,"Johnston Road,  house no. 141-147",GMB
114.1592119,22.24314102,Ap Lei Chau Praya Road,GMB
114.1586655,22.24346038,"Ap Lei Chau Drive,  opposite to Sham Wan Towers",GMB
114.1612191,22.24854797,No.1 Wong Chuk Hang Road,GMB
114.1802154,22.27584018,No. 84 Morrison Hill Road,GMB
114.1837843,22.27860574,No. 49 Lee Garden Road,GMB
114.1833931,22.27863172,Foo Ming Street,GMB
114.1811185,22.27616655,"Morrison Hill Road,  Near Sports Road",GMB
114.1704659,22.2503482,"Wong Chuk Hang Road,  Aberdeen Sports Ground",GMB
114.1588044,22.24347364,Ap Lei Chau Drive outside Sham Wan Towers,GMB
114.1562342,22.24070581,Lei Tung Estate Road outside Lei Tung Estate Bus Terminus,GMB
114.1490219,22.24345719,Yi Nam Road outside Marina Square,GMB
114.159365,22.24107529,"Ap Lei Chau Shipyard,  Ap Lei Chau Praya Road",GMB
114.1564888,22.24280948,"Yue On Court Road,  Outside Choi On House",GMB
114.1562342,22.24070581,Lei Tung Estate Bus Terminus,GMB
114.1548977,22.24105819,"Tung Yip House, Lei Tung Estate",GMB
114.1578999,22.24305356,Hong Kong True Light College,GMB
114.1592979,22.24762064,"Aberdeen Praya Road,  Ocean Court",GMB
114.1579345,22.2473431,"Aberdeen Main Road,  Yip Yee Mansion",GMB
114.1548977,22.24105819,"Tung Yip House,  Lei Tung Estate Road",GMB
114.1565423,22.24318231,"Yue On Court Road,  Opposite Choi On House",GMB
114.1548977,22.24105819,"Tung Yip House,  Lei Tung Estate",GMB
114.1578999,22.24305356,opposite to True Light College,GMB
114.1642194,22.2484212,"Yip Kan Street,  Wong Chuk Hang Road",GMB
114.1677145,22.24935123,"Sungib Industrial Centre,  Wong Chuk Hang Road",GMB
114.1756571,22.24990279,Aberdeen Tunnel Toll Plaza,GMB
114.1805553,22.27621695,"Morrison Hill Road,  Leighton Road",GMB
114.1829648,22.27744037,"Leighton Centre, Leighton Road",GMB
114.1843526,22.2775553,"Bonaventure House,  Leighton Road",GMB
114.1860984,22.27853207,"Caroline Centre,  Pennington Street",GMB
114.1897311,22.28085582,"Causeway Road,  Outside Victoria Park",GMB
114.1914585,22.28267586,Tin Hau Public Transport Interchange,GMB
114.1914585,22.28267586,Opposite house no. 38 Hing Fat Street,GMB
114.1828827,22.28180441,"Top Glory Tower,  Gloucester Road",GMB
114.1579011,22.2429359,True Light College,GMB
114.1548977,22.24105819,"Tung Yip House, Lei Tung Estate Road",GMB
114.2132034,22.2197133,Stanley Village,GMB
114.2093621,22.22021248,"Carmel Road,  outside Stanley Plaza",GMB
114.2060444,22.22226148,"Cape Road,  Outside Chun Ma House",GMB
114.2065635,22.220678,"Cape Road,  Outside Koon Ma House",GMB
114.2133673,22.22399789,"Stanley Beach Road,  Stanley Village Road",GMB
114.2141637,22.22483385,"Stanley Gap Road Interchange,  Stanley Gap Road",GMB
114.2101008,22.22510436,Stanley Gap Road,GMB
114.2087182,22.22359795,"Wilson Trail,  Stanley Gap Road",GMB
114.1997144,22.23559187,"Hacienda,  Repulse Bay Road",GMB
114.1873604,22.23981053,"Deepdene,  Island Road",GMB
114.1865467,22.2457721,"Deep Water Bay,  Island Road",GMB
114.1788286,22.24568349,"The Hong Kong Country Club,  Island Road",GMB
114.1847445,22.27982956,Jardine^s Bazaar,GMB
114.1802932,22.27519421,"Happy Valley Racecourse, Morrison Hill Road",GMB
114.1952527,22.23860167,"Repulse Bay Beach,  Repulse Bay Road",GMB
114.1994169,22.2365939,127 Repulse Bay Road,GMB
114.2045399,22.22504931,"Chung Hom Kok Road,  Stanley Gap Road",GMB
114.2119355,22.22436966,"Stanley Mound Pumping Station,  Stanley Gap Road",GMB
114.2133264,22.22397206,"Stanford Villa,  Stanley Village Road",GMB
114.2065382,22.22069451,"Cape Road,  opposite Koon Ma House",GMB
114.2056335,22.22096825,"Cape Road,  opposite Leung Ma House",GMB
114.2058643,22.22226971,"Cape Road,  opposite Chun Ma House",GMB
114.2128947,22.21905454,"Stanley Village Road,  outside Stanley Village Bus Terminus",GMB
114.2130783,22.21853792,Stanley Police Station,GMB
114.2168492,22.2168096,"St. Stephen^s College,  Tung Tau Wan Road",GMB
114.21767,22.21538498,"Stanley Prison,  Tung Tau Wan Road",GMB
114.2131868,22.21845198,"Old Stanley Police Station,  Stanley Village Road",GMB
114.2136632,22.22069939,Stanley Beach Road,GMB
114.206395,22.21758345,"Cypresswaver Villas,  Cape Road",GMB
114.2033501,22.22005747,"opposite to Chung Hom Kok Fire Station,  Chung Hom Kok Road",GMB
114.2033802,22.21997015,"Chung Hom Kok Fire Station,  Chung Hom Kok Road",GMB
114.205336,22.21692656,"Cape Drive,  Cape Road",GMB
114.231446,22.26050023,"Fung Ha Road,  Outside Hiu Fung House",GMB
114.234068,22.26158681,"Fei Tsui Road,  near Sui Man Lane",GMB
114.2481631,22.26464636,"Siu Sai Wan Road,  Outside Harmony Garden",GMB
114.2503986,22.2638074,"Fu Yee Road,  Outside Pui Kui Primary School",GMB
114.25187,22.26333995,"Siu Sai Wan Road,  Opposite to Wesley College",GMB
114.250308,22.26236014,"Siu Sai Wan Road,  Outside Sui Lung House",GMB
114.2493333,22.26286631,"Siu Sai Wan Road,  Siu Sai Wan Estate Bus Terminus",GMB
114.238959,22.26321606,"Chai Wan Road Westbound,  Bus Bay Outside Hei Tsui House",GMB
114.142166,22.2865367,"First Street,  Outside Centre Street Market",GMB
114.1445799,22.28335099,Lyttelton Road,GMB
114.250308,22.26236014,Siu Sai Wan Phase III,GMB
114.2364722,22.26517737,Ning Foo Street near Lee Chung Street,GMB
114.2366081,22.26913921,Pamela Youde Nethersole Eastern Hospital,GMB
114.239983,22.26386823,343 Chai Wan Road eastbound outside Tak Hey House,GMB
114.2493333,22.26286631,"Siu Sai Wan Road,  Siu Sai Wan Estate Market Bus Terminus",GMB
114.2441932,22.26543642,"Wing Ping Street,  Outside Sun Tak House",GMB
114.2416721,22.26415684,"Sun Ha Street,  Outside Lok Hin Terrace",GMB
114.2370237,22.26498256,Chai Wan Station,GMB
114.2387641,22.26329264,Chai Wan Road near Winner Centre,GMB
114.239983,22.26386823,Chai Wan Road near Tak Hey House,GMB
114.2445821,22.26712308,Sheung On Street near Kailey Industrial Centre,GMB
114.2456653,22.26789965,Fung Yip Street near Yeung Yiu Sung Industrial Building,GMB
114.2468977,22.26688558,Siu Sai Wan Road near No. 8 Commercial Plaza,GMB
114.2481631,22.26464636,Siu Sai Wan Road near Lee Chi Hung Memorial Primary School,GMB
114.2441932,22.26543642,Chai Wan Road near Sun Tak House,GMB
114.239736,22.26323998,San Ha Street near Chai Wan Municipal Services Building,GMB
114.2366081,22.26913921,"Pamela Youde Nethersole Eastern Hospital,  Outside Main Block",GMB
114.2345811,22.26766938,"Tai Man Street,  Outside Neptune Terrace",GMB
114.2364722,22.26517737,"Lee Chung Street,  Outside Chai Wan Factory",GMB
114.2344292,22.26661296,"Tai Man Street,  Outside Block 4,  Koway Court",GMB
114.1914585,22.28267586,Tin Hau Station Bus Terminus,GMB
114.1923187,22.28348779,No.7-9 Ngan Mok Street,GMB
114.1967496,22.28641678,No. 39 Cloud View Road,GMB
114.1996184,22.2852239,"Braemar Hill Road,  Outside Braemar Hill Mansion",GMB
114.1987449,22.28317384,Bramear Hill Bus Terminus,GMB
114.2048372,22.28707297,Po Luen Path,GMB
114.2033401,22.28816021,"Tin Hau Temple Road,  Outside Pacific Palisades",GMB
114.1985082,22.2880625,No. 132 Tin Hau Temple Road,GMB
114.1953771,22.28717268,No. 30 Fortress Hill Road,GMB
114.1938674,22.28851251,Fortress Hill Station,GMB
114.2233027,22.27779798,Yiu Tung Estate Bus Terminus,GMB
114.2263739,22.2759702,"Yiu Hing Road,  Outside Tung Shing Court",GMB
114.2261121,22.27730075,"Yiu Hing Road,  Opposite Smiling Shau Kei Wan Plaza",GMB
114.2214288,22.28186651,No. 137 Sai Wan Ho Street,GMB
114.2223998,22.28236897,No.12 Tai On Street,GMB
114.2217137,22.28184069,No. 8 Shing On Street,GMB
114.220831,22.2806593,"Yiu Hung Road,  Opposite Hing Tung Shopping Centre",GMB
114.2189511,22.28102728,"Yiu Hing Road,  Outside Yiu Hei House",GMB
114.2210546,22.27925001,"Yiu Hing Road,  Outside Yiu Wah House",GMB
114.1508642,22.25263728,"Tin Wan Estate Road,  Outside Tin Chak House",GMB
114.1503415,22.2512356,"Tin Wan Estate Road,  Outside Hung Chak House",GMB
114.154992,22.24767161,"Wu Nam Street,  Outside Ping On House",GMB
114.1553585,22.24993177,"Tsung Man Street,  Outside Wah Lee House",GMB
114.1481093,22.24958197,No.53 Shek Pai Wan Road,GMB
114.149404,22.24990611,Tin Wan Street and Ka Wo Street Junction,GMB
114.1502529,22.25217949,Tin Wan Estate Road Opposite Tin Kin House,GMB
114.1397443,22.24976413,Wah Kwai Estate Bus Terminus,GMB
114.1461429,22.24869665,Tin Wan Praya Road outside Hing Wai Centre,GMB
114.1481093,22.24958197,Shek Pai Wan Road,GMB
114.1572516,22.24996913,Shek Pai Wan,GMB
114.1558542,22.24842555,"Yue Fai Road,  Aberdeen Old Main Street",GMB
114.1579345,22.2473431,"Yip Yee Mansion,  Aberdeen Main Road",GMB
114.2065382,22.22069451,"Cape Road,  Oppoaite Koon Ma House",GMB
114.2056335,22.22096825,opposite Leung Ma House,GMB
114.2058643,22.22226971,opposite Chun Ma House,GMB
114.2093621,22.22021248,"Cape Road,  Outside Stanley Plaza",GMB
114.2053672,22.2210219,"Cape Road,  Outside Lung Tan House",GMB
114.1662866,22.24839712,"Nam Long Shan Road,  Wong Chuk Hang Road",GMB
114.1559021,22.2470581,"Aberdeen Praya Road,  Outside Aberdeen Promenade,  Near Lamp Post No.23705",GMB
114.1565785,22.25139238,"Yue Kwong Chuen ,  Aberdeen Reservoir Road",GMB
114.1574777,22.25212606,"Hoy Au Lau,  Aberdeen Reservoir Road",GMB
114.1584218,22.25143462,"Construction IndustryTraining Authority, Yue Kwong Road",GMB
114.1586043,22.2487223,"Shek Pai Wan Estate, Yue Kwong Road",GMB
114.1568381,22.24898076,"Yue Fai Court, Yue Kwong Road",GMB
114.1601475,22.28675548,"Man Kwong Street,  Pier No.7",GMB
114.1572879,22.28376865,"Connaught Road Central,  No.25",GMB
114.136091,22.28586795,Queen^s Road West No. 476,GMB
114.134051,22.28633525,Queen^s Road West No.546,GMB
114.1293552,22.28279972,Belcher^s Street No.46,GMB
114.1277682,22.28251886,Belcher^s Street No.102,GMB
114.1267185,22.28235339,Belcher^s Street No.142,GMB
114.1256274,22.28222185,Victoria Road near Ka Wai Man Road,GMB
114.1204542,22.28095957,Victoria Road opposite Serene Court,GMB
